0.000000	-542
0.000833	-547
0.001667	-543
0.002500	-549
0.003333	-547
0.004167	-539
0.005000	-546
0.005833	-540
0.006667	-547
0.007500	-547
0.008333	-539
0.009167	-550
0.010000	-550
0.010833	-549
0.011667	-539
0.012500	-544
0.013333	-547
0.014167	-544
0.015000	-550
0.015833	-541
0.016667	-540
0.017500	-548
0.018333	-542
0.019167	-547
0.020000	-543
0.020833	-538
0.021667	-549
0.022500	-548
0.023333	-546
0.024167	-547
0.025000	-537
0.025833	-546
0.026667	-546
0.027500	-544
0.028333	-548
0.029167	-538
0.030000	-543
0.030833	-547
0.031667	-544
0.032500	-550
0.033333	-545
0.034167	-557
0.035000	-548
0.035833	-551
0.036667	-548
0.037500	-543
0.038333	-552
0.039167	-546
0.040000	-546
0.040833	-549
0.041667	-541
0.042500	-548
0.043333	-552
0.044167	-547
0.045000	-552
0.045833	-545
0.046667	-547
0.047500	-551
0.048333	-545
0.049167	-551
0.050000	-544
0.050833	-542
0.051667	-551
0.052500	-547
0.053333	-552
0.054167	-549
0.055000	-545
0.055833	-555
0.056667	-550
0.057500	-549
0.058333	-542
0.059167	-552
0.060000	-555
0.060833	-545
0.061667	-550
0.062500	-545
0.063333	-551
0.064167	-556
0.065000	-545
0.065833	-550
0.066667	-546
0.067500	-544
0.068333	-552
0.069167	-546
0.070000	-547
0.070833	-548
0.071667	-545
0.072500	-554
0.073333	-546
0.074167	-543
0.075000	-553
0.075833	-545
0.076667	-554
0.077500	-555
0.078333	-546
0.079167	-553
0.080000	-545
0.080833	-544
0.081667	-544
0.082500	-548
0.083333	-546
0.084167	-547
0.085000	-557
0.085833	-546
0.086667	-551
0.087500	-552
0.088333	-543
0.089167	-553
0.090000	-547
0.090833	-547
0.091667	-555
0.092500	-549
0.093333	-553
0.094167	-550
0.095000	-545
0.095833	-555
0.096667	-545
0.097500	-550
0.098333	-554
0.099167	-539
0.100000	-545
0.100833	-549
0.101667	-549
0.102500	-557
0.103333	-548
0.104167	-550
0.105000	-550
0.105833	-558
0.106667	-549
0.107500	-548
0.108333	-552
0.109167	-545
0.110000	-554
0.110833	-553
0.111667	-546
0.112500	-553
0.113333	-549
0.114167	-551
0.115000	-555
0.115833	-544
0.116667	-549
0.117500	-546
0.118333	-544
0.119167	-554
0.120000	-545
0.120833	-552
0.121667	-553
0.122500	-545
0.123333	-555
0.124167	-548
0.125000	-546
0.125833	-551
0.126667	-542
0.127500	-548
0.128333	-544
0.129167	-555
0.130000	-550
0.130833	-547
0.131667	-549
0.132500	-539
0.133333	-548
0.134167	-547
0.135000	-544
0.135833	-550
0.136667	-540
0.137500	-544
0.138333	-552
0.139167	-545
0.140000	-550
0.140833	-545
0.141667	-545
0.142500	-551
0.143333	-544
0.144167	-548
0.145000	-543
0.145833	-537
0.146667	-548
0.147500	-543
0.148333	-546
0.149167	-550
0.150000	-538
0.150833	-545
0.151667	-540
0.152500	-548
0.153333	-538
0.154167	-539
0.155000	-545
0.155833	-539
0.156667	-547
0.157500	-543
0.158333	-537
0.159167	-541
0.160000	-535
0.160833	-541
0.161667	-543
0.162500	-536
0.163333	-542
0.164167	-541
0.165000	-541
0.165833	-543
0.166667	-539
0.167500	-544
0.168333	-542
0.169167	-538
0.170000	-542
0.170833	-536
0.171667	-540
0.172500	-546
0.173333	-538
0.174167	-547
0.175000	-537
0.175833	-549
0.176667	-541
0.177500	-539
0.178333	-542
0.179167	-536
0.180000	-546
0.180833	-541
0.181667	-539
0.182500	-542
0.183333	-535
0.184167	-540
0.185000	-547
0.185833	-537
0.186667	-544
0.187500	-538
0.188333	-538
0.189167	-550
0.190000	-541
0.190833	-543
0.191667	-540
0.192500	-536
0.193333	-546
0.194167	-541
0.195000	-539
0.195833	-541
0.196667	-535
0.197500	-545
0.198333	-537
0.199167	-543
0.200000	-536
0.200833	-541
0.201667	-542
0.202500	-539
0.203333	-545
0.204167	-539
0.205000	-540
0.205833	-548
0.206667	-542
0.207500	-541
0.208333	-540
0.209167	-538
0.210000	-548
0.210833	-540
0.211667	-540
0.212500	-544
0.213333	-535
0.214167	-542
0.215000	-539
0.215833	-535
0.216667	-542
0.217500	-536
0.218333	-542
0.219167	-545
0.220000	-535
0.220833	-542
0.221667	-538
0.222500	-549
0.223333	-536
0.224167	-537
0.225000	-539
0.225833	-539
0.226667	-547
0.227500	-542
0.228333	-538
0.229167	-542
0.230000	-541
0.230833	-546
0.231667	-542
0.232500	-535
0.233333	-540
0.234167	-536
0.235000	-544
0.235833	-544
0.236667	-532
0.237500	-539
0.238333	-539
0.239167	-538
0.240000	-545
0.240833	-537
0.241667	-541
0.242500	-542
0.243333	-536
0.244167	-547
0.245000	-535
0.245833	-544
0.246667	-536
0.247500	-545
0.248333	-542
0.249167	-534
0.250000	-542
0.250833	-537
0.251667	-543
0.252500	-544
0.253333	-533
0.254167	-541
0.255000	-540
0.255833	-538
0.256667	-547
0.257500	-537
0.258333	-539
0.259167	-543
0.260000	-536
0.260833	-547
0.261667	-538
0.262500	-535
0.263333	-542
0.264167	-537
0.265000	-545
0.265833	-541
0.266667	-535
0.267500	-543
0.268333	-538
0.269167	-541
0.270000	-531
0.270833	-542
0.271667	-540
0.272500	-540
0.273333	-548
0.274167	-537
0.275000	-539
0.275833	-542
0.276667	-537
0.277500	-545
0.278333	-537
0.279167	-537
0.280000	-545
0.280833	-538
0.281667	-541
0.282500	-539
0.283333	-537
0.284167	-546
0.285000	-539
0.285833	-540
0.286667	-540
0.287500	-533
0.288333	-542
0.289167	-540
0.290000	-537
0.290833	-541
0.291667	-533
0.292500	-544
0.293333	-535
0.294167	-545
0.295000	-540
0.295833	-538
0.296667	-541
0.297500	-537
0.298333	-540
0.299167	-541
0.300000	-534
0.300833	-545
0.301667	-545
0.302500	-541
0.303333	-544
0.304167	-536
0.305000	-541
0.305833	-541
0.306667	-538
0.307500	-545
0.308333	-534
0.309167	-540
0.310000	-544
0.310833	-539
0.311667	-543
0.312500	-538
0.313333	-537
0.314167	-547
0.315000	-540
0.315833	-537
0.316667	-531
0.317500	-544
0.318333	-542
0.319167	-538
0.320000	-542
0.320833	-533
0.321667	-542
0.322500	-543
0.323333	-540
0.324167	-543
0.325000	-534
0.325833	-540
0.326667	-550
0.327500	-542
0.328333	-543
0.329167	-538
0.330000	-535
0.330833	-544
0.331667	-538
0.332500	-537
0.333333	-539
0.334167	-531
0.335000	-544
0.335833	-540
0.336667	-536
0.337500	-543
0.338333	-536
0.339167	-540
0.340000	-536
0.340833	-544
0.341667	-535
0.342500	-538
0.343333	-546
0.344167	-534
0.345000	-543
0.345833	-539
0.346667	-536
0.347500	-547
0.348333	-541
0.349167	-541
0.350000	-541
0.350833	-533
0.351667	-549
0.352500	-541
0.353333	-534
0.354167	-539
0.355000	-534
0.355833	-544
0.356667	-548
0.357500	-544
0.358333	-551
0.359167	-542
0.360000	-545
0.360833	-549
0.361667	-538
0.362500	-544
0.363333	-539
0.364167	-550
0.365000	-540
0.365833	-540
0.366667	-541
0.367500	-535
0.368333	-545
0.369167	-540
0.370000	-537
0.370833	-542
0.371667	-538
0.372500	-544
0.373333	-544
0.374167	-533
0.375000	-546
0.375833	-541
0.376667	-541
0.377500	-544
0.378333	-533
0.379167	-539
0.380000	-541
0.380833	-539
0.381667	-543
0.382500	-539
0.383333	-540
0.384167	-548
0.385000	-538
0.385833	-545
0.386667	-539
0.387500	-547
0.388333	-539
0.389167	-542
0.390000	-542
0.390833	-534
0.391667	-545
0.392500	-542
0.393333	-539
0.394167	-547
0.395000	-537
0.395833	-540
0.396667	-543
0.397500	-536
0.398333	-545
0.399167	-541
0.400000	-540
0.400833	-545
0.401667	-539
0.402500	-547
0.403333	-540
0.404167	-534
0.405000	-546
0.405833	-540
0.406667	-542
0.407500	-543
0.408333	-534
0.409167	-543
0.410000	-541
0.410833	-547
0.411667	-535
0.412500	-541
0.413333	-544
0.414167	-539
0.415000	-546
0.415833	-540
0.416667	-539
0.417500	-547
0.418333	-536
0.419167	-543
0.420000	-543
0.420833	-537
0.421667	-550
0.422500	-542
0.423333	-542
0.424167	-545
0.425000	-535
0.425833	-545
0.426667	-546
0.427500	-545
0.428333	-548
0.429167	-538
0.430000	-544
0.430833	-547
0.431667	-542
0.432500	-549
0.433333	-541
0.434167	-549
0.435000	-543
0.435833	-545
0.436667	-543
0.437500	-541
0.438333	-550
0.439167	-545
0.440000	-545
0.440833	-548
0.441667	-539
0.442500	-551
0.443333	-550
0.444167	-545
0.445000	-550
0.445833	-542
0.446667	-546
0.447500	-552
0.448333	-541
0.449167	-547
0.450000	-544
0.450833	-542
0.451667	-550
0.452500	-542
0.453333	-544
0.454167	-545
0.455000	-540
0.455833	-549
0.456667	-542
0.457500	-543
0.458333	-538
0.459167	-548
0.460000	-545
0.460833	-540
0.461667	-545
0.462500	-535
0.463333	-543
0.464167	-550
0.465000	-542
0.465833	-546
0.466667	-543
0.467500	-541
0.468333	-547
0.469167	-543
0.470000	-546
0.470833	-546
0.471667	-539
0.472500	-550
0.473333	-543
0.474167	-541
0.475000	-546
0.475833	-539
0.476667	-547
0.477500	-547
0.478333	-539
0.479167	-545
0.480000	-541
0.480833	-550
0.481667	-541
0.482500	-544
0.483333	-541
0.484167	-538
0.485000	-551
0.485833	-544
0.486667	-541
0.487500	-542
0.488333	-541
0.489167	-553
0.490000	-545
0.490833	-538
0.491667	-545
0.492500	-539
0.493333	-546
0.494167	-545
0.495000	-539
0.495833	-549
0.496667	-545
0.497500	-544
0.498333	-550
0.499167	-537
0.500000	-545
0.500833	-545
0.501667	-540
0.502500	-552
0.503333	-544
0.504167	-545
0.505000	-538
0.505833	-548
0.506667	-543
0.507500	-540
0.508333	-548
0.509167	-540
0.510000	-546
0.510833	-545
0.511667	-539
0.512500	-547
0.513333	-541
0.514167	-543
0.515000	-551
0.515833	-539
0.516667	-541
0.517500	-542
0.518333	-541
0.519167	-550
0.520000	-538
0.520833	-542
0.521667	-546
0.522500	-542
0.523333	-550
0.524167	-542
0.525000	-542
0.525833	-547
0.526667	-541
0.527500	-549
0.528333	-540
0.529167	-546
0.530000	-544
0.530833	-549
0.531667	-550
0.532500	-541
0.533333	-551
0.534167	-552
0.535000	-548
0.535833	-554
0.536667	-543
0.537500	-541
0.538333	-545
0.539167	-542
0.540000	-547
0.540833	-542
0.541667	-542
0.542500	-551
0.543333	-543
0.544167	-549
0.545000	-548
0.545833	-540
0.546667	-549
0.547500	-547
0.548333	-546
0.549167	-551
0.550000	-539
0.550833	-547
0.551667	-544
0.552500	-551
0.553333	-545
0.554167	-544
0.555000	-548
0.555833	-543
0.556667	-551
0.557500	-544
0.558333	-540
0.559167	-552
0.560000	-546
0.560833	-547
0.561667	-548
0.562500	-538
0.563333	-549
0.564167	-545
0.565000	-543
0.565833	-547
0.566667	-539
0.567500	-543
0.568333	-544
0.569167	-541
0.570000	-545
0.570833	-538
0.571667	-538
0.572500	-544
0.573333	-538
0.574167	-539
0.575000	-534
0.575833	-545
0.576667	-539
0.577500	-537
0.578333	-540
0.579167	-532
0.580000	-541
0.580833	-538
0.581667	-535
0.582500	-542
0.583333	-533
0.584167	-542
0.585000	-548
0.585833	-538
0.586667	-542
0.587500	-539
0.588333	-538
0.589167	-543
0.590000	-536
0.590833	-541
0.591667	-536
0.592500	-532
0.593333	-541
0.594167	-540
0.595000	-537
0.595833	-540
0.596667	-532
0.597500	-538
0.598333	-537
0.599167	-540
0.600000	-532
0.600833	-543
0.601667	-546
0.602500	-534
0.603333	-542
0.604167	-539
0.605000	-537
0.605833	-546
0.606667	-536
0.607500	-536
0.608333	-537
0.609167	-535
0.610000	-542
0.610833	-533
0.611667	-534
0.612500	-544
0.613333	-536
0.614167	-543
0.615000	-541
0.615833	-534
0.616667	-540
0.617500	-536
0.618333	-542
0.619167	-550
0.620000	-540
0.620833	-538
0.621667	-541
0.622500	-547
0.623333	-534
0.624167	-537
0.625000	-540
0.625833	-537
0.626667	-548
0.627500	-540
0.628333	-536
0.629167	-542
0.630000	-535
0.630833	-542
0.631667	-543
0.632500	-533
0.633333	-536
0.634167	-535
0.635000	-540
0.635833	-543
0.636667	-533
0.637500	-544
0.638333	-539
0.639167	-537
0.640000	-546
0.640833	-533
0.641667	-539
0.642500	-544
0.643333	-537
0.644167	-547
0.645000	-538
0.645833	-544
0.646667	-537
0.647500	-545
0.648333	-543
0.649167	-533
0.650000	-544
0.650833	-537
0.651667	-542
0.652500	-544
0.653333	-533
0.654167	-542
0.655000	-542
0.655833	-539
0.656667	-545
0.657500	-537
0.658333	-541
0.659167	-545
0.660000	-539
0.660833	-549
0.661667	-543
0.662500	-539
0.663333	-545
0.664167	-536
0.665000	-541
0.665833	-540
0.666667	-537
0.667500	-545
0.668333	-544
0.669167	-545
0.670000	-533
0.670833	-538
0.671667	-539
0.672500	-536
0.673333	-543
0.674167	-533
0.675000	-535
0.675833	-544
0.676667	-538
0.677500	-547
0.678333	-538
0.679167	-532
0.680000	-538
0.680833	-537
0.681667	-544
0.682500	-541
0.683333	-533
0.684167	-542
0.685000	-538
0.685833	-540
0.686667	-543
0.687500	-533
0.688333	-542
0.689167	-544
0.690000	-540
0.690833	-542
0.691667	-540
0.692500	-544
0.693333	-533
0.694167	-539
0.695000	-538
0.695833	-535
0.696667	-545
0.697500	-538
0.698333	-540
0.699167	-541
0.700000	-535
0.700833	-543
0.701667	-541
0.702500	-539
0.703333	-543
0.704167	-534
0.705000	-540
0.705833	-541
0.706667	-537
0.707500	-545
0.708333	-535
0.709167	-534
0.710000	-544
0.710833	-536
0.711667	-542
0.712500	-539
0.713333	-536
0.714167	-544
0.715000	-542
0.715833	-542
0.716667	-534
0.717500	-541
0.718333	-539
0.719167	-538
0.720000	-538
0.720833	-532
0.721667	-542
0.722500	-539
0.723333	-531
0.724167	-540
0.725000	-534
0.725833	-533
0.726667	-542
0.727500	-531
0.728333	-537
0.729167	-535
0.730000	-532
0.730833	-541
0.731667	-534
0.732500	-534
0.733333	-532
0.734167	-530
0.735000	-543
0.735833	-536
0.736667	-528
0.737500	-532
0.738333	-537
0.739167	-538
0.740000	-531
0.740833	-536
0.741667	-526
0.742500	-532
0.743333	-535
0.744167	-524
0.745000	-529
0.745833	-533
0.746667	-530
0.747500	-538
0.748333	-528
0.749167	-525
0.750000	-533
0.750833	-526
0.751667	-534
0.752500	-531
0.753333	-528
0.754167	-535
0.755000	-526
0.755833	-535
0.756667	-535
0.757500	-527
0.758333	-535
0.759167	-531
0.760000	-528
0.760833	-534
0.761667	-527
0.762500	-532
0.763333	-526
0.764167	-533
0.765000	-522
0.765833	-523
0.766667	-527
0.767500	-520
0.768333	-530
0.769167	-524
0.770000	-524
0.770833	-534
0.771667	-520
0.772500	-528
0.773333	-531
0.774167	-524
0.775000	-528
0.775833	-524
0.776667	-525
0.777500	-533
0.778333	-521
0.779167	-525
0.780000	-527
0.780833	-523
0.781667	-532
0.782500	-522
0.783333	-526
0.784167	-530
0.785000	-524
0.785833	-522
0.786667	-517
0.787500	-526
0.788333	-522
0.789167	-528
0.790000	-527
0.790833	-520
0.791667	-525
0.792500	-521
0.793333	-525
0.794167	-528
0.795000	-519
0.795833	-525
0.796667	-525
0.797500	-523
0.798333	-533
0.799167	-521
0.800000	-524
0.800833	-529
0.801667	-522
0.802500	-527
0.803333	-523
0.804167	-522
0.805000	-528
0.805833	-522
0.806667	-526
0.807500	-524
0.808333	-515
0.809167	-524
0.810000	-523
0.810833	-529
0.811667	-518
0.812500	-524
0.813333	-523
0.814167	-519
0.815000	-526
0.815833	-517
0.816667	-524
0.817500	-527
0.818333	-520
0.819167	-527
0.820000	-523
0.820833	-518
0.821667	-527
0.822500	-521
0.823333	-523
0.824167	-522
0.825000	-514
0.825833	-522
0.826667	-522
0.827500	-522
0.828333	-527
0.829167	-517
0.830000	-522
0.830833	-525
0.831667	-519
0.832500	-520
0.833333	-520
0.834167	-527
0.835000	-519
0.835833	-523
0.836667	-520
0.837500	-516
0.838333	-524
0.839167	-520
0.840000	-522
0.840833	-524
0.841667	-515
0.842500	-522
0.843333	-521
0.844167	-518
0.845000	-523
0.845833	-516
0.846667	-522
0.847500	-526
0.848333	-517
0.849167	-524
0.850000	-518
0.850833	-518
0.851667	-523
0.852500	-519
0.853333	-523
0.854167	-520
0.855000	-514
0.855833	-520
0.856667	-521
0.857500	-523
0.858333	-515
0.859167	-523
0.860000	-522
0.860833	-518
0.861667	-525
0.862500	-517
0.863333	-522
0.864167	-526
0.865000	-518
0.865833	-524
0.866667	-521
0.867500	-520
0.868333	-528
0.869167	-517
0.870000	-518
0.870833	-519
0.871667	-520
0.872500	-530
0.873333	-522
0.874167	-518
0.875000	-525
0.875833	-519
0.876667	-526
0.877500	-524
0.878333	-518
0.879167	-516
0.880000	-520
0.880833	-522
0.881667	-514
0.882500	-522
0.883333	-519
0.884167	-519
0.885000	-527
0.885833	-516
0.886667	-520
0.887500	-518
0.888333	-517
0.889167	-529
0.890000	-524
0.890833	-519
0.891667	-524
0.892500	-516
0.893333	-524
0.894167	-520
0.895000	-516
0.895833	-526
0.896667	-520
0.897500	-523
0.898333	-525
0.899167	-516
0.900000	-522
0.900833	-518
0.901667	-519
0.902500	-517
0.903333	-523
0.904167	-525
0.905000	-517
0.905833	-527
0.906667	-519
0.907500	-520
0.908333	-525
0.909167	-517
0.910000	-526
0.910833	-526
0.911667	-519
0.912500	-525
0.913333	-520
0.914167	-525
0.915000	-526
0.915833	-514
0.916667	-525
0.917500	-522
0.918333	-519
0.919167	-525
0.920000	-514
0.920833	-520
0.921667	-522
0.922500	-516
0.923333	-527
0.924167	-518
0.925000	-519
0.925833	-520
0.926667	-525
0.927500	-523
0.928333	-517
0.929167	-525
0.930000	-522
0.930833	-527
0.931667	-524
0.932500	-515
0.933333	-522
0.934167	-522
0.935000	-522
0.935833	-526
0.936667	-518
0.937500	-520
0.938333	-524
0.939167	-519
0.940000	-531
0.940833	-522
0.941667	-521
0.942500	-529
0.943333	-520
0.944167	-524
0.945000	-523
0.945833	-520
0.946667	-528
0.947500	-523
0.948333	-526
0.949167	-526
0.950000	-527
0.950833	-527
0.951667	-525
0.952500	-530
0.953333	-520
0.954167	-523
0.955000	-526
0.955833	-520
0.956667	-529
0.957500	-523
0.958333	-519
0.959167	-528
0.960000	-524
0.960833	-526
0.961667	-522
0.962500	-519
0.963333	-529
0.964167	-525
0.965000	-523
0.965833	-527
0.966667	-518
0.967500	-527
0.968333	-528
0.969167	-525
0.970000	-530
0.970833	-519
0.971667	-522
0.972500	-527
0.973333	-526
0.974167	-522
0.975000	-523
0.975833	-533
0.976667	-523
0.977500	-526
0.978333	-525
0.979167	-523
0.980000	-530
0.980833	-525
0.981667	-527
0.982500	-528
0.983333	-519
0.984167	-529
0.985000	-529
0.985833	-522
0.986667	-529
0.987500	-522
0.988333	-524
0.989167	-529
0.990000	-522
0.990833	-528
0.991667	-524
0.992500	-520
0.993333	-531
0.994167	-524
0.995000	-530
0.995833	-527
0.996667	-534
0.997500	-530
0.998333	-524
0.999167	-530
1.000000	-523
1.000833	-532
1.001667	-529
1.002500	-521
1.003333	-528
1.004167	-522
1.005000	-525
1.005833	-533
1.006667	-524
1.007500	-529
1.008333	-527
1.009167	-521
1.010000	-530
1.010833	-522
1.011667	-525
1.012500	-529
1.013333	-520
1.014167	-529
1.015000	-527
1.015833	-523
1.016667	-531
1.017500	-523
1.018333	-529
1.019167	-530
1.020000	-528
1.020833	-523
1.021667	-525
1.022500	-532
1.023333	-522
1.024167	-527
1.025000	-527
1.025833	-526
1.026667	-535
1.027500	-526
1.028333	-524
1.029167	-529
1.030000	-523
1.030833	-532
1.031667	-527
1.032500	-525
1.033333	-532
1.034167	-523
1.035000	-530
1.035833	-531
1.036667	-521
1.037500	-526
1.038333	-522
1.039167	-528
1.040000	-534
1.040833	-525
1.041667	-530
1.042500	-528
1.043333	-534
1.044167	-525
1.045000	-526
1.045833	-532
1.046667	-526
1.047500	-534
1.048333	-529
1.049167	-522
1.050000	-530
1.050833	-521
1.051667	-531
1.052500	-533
1.053333	-524
1.054167	-530
1.055000	-526
1.055833	-529
1.056667	-535
1.057500	-519
1.058333	-524
1.059167	-527
1.060000	-523
1.060833	-532
1.061667	-523
1.062500	-525
1.063333	-531
1.064167	-526
1.065000	-532
1.065833	-527
1.066667	-529
1.067500	-525
1.068333	-528
1.069167	-529
1.070000	-520
1.070833	-531
1.071667	-529
1.072500	-526
1.073333	-530
1.074167	-519
1.075000	-525
1.075833	-528
1.076667	-523
1.077500	-532
1.078333	-522
1.079167	-524
1.080000	-532
1.080833	-522
1.081667	-528
1.082500	-526
1.083333	-523
1.084167	-530
1.085000	-522
1.085833	-528
1.086667	-530
1.087500	-522
1.088333	-529
1.089167	-529
1.090000	-531
1.090833	-522
1.091667	-528
1.092500	-529
1.093333	-523
1.094167	-534
1.095000	-527
1.095833	-528
1.096667	-535
1.097500	-525
1.098333	-532
1.099167	-532
1.100000	-526
1.100833	-535
1.101667	-527
1.102500	-531
1.103333	-532
1.104167	-521
1.105000	-529
1.105833	-529
1.106667	-526
1.107500	-536
1.108333	-525
1.109167	-527
1.110000	-529
1.110833	-526
1.111667	-534
1.112500	-527
1.113333	-526
1.114167	-528
1.115000	-530
1.115833	-527
1.116667	-522
1.117500	-535
1.118333	-529
1.119167	-528
1.120000	-529
1.120833	-519
1.121667	-530
1.122500	-532
1.123333	-527
1.124167	-533
1.125000	-525
1.125833	-528
1.126667	-530
1.127500	-526
1.128333	-533
1.129167	-525
1.130000	-526
1.130833	-535
1.131667	-524
1.132500	-527
1.133333	-530
1.134167	-523
1.135000	-533
1.135833	-527
1.136667	-525
1.137500	-523
1.138333	-529
1.139167	-532
1.140000	-524
1.140833	-532
1.141667	-526
1.142500	-529
1.143333	-533
1.144167	-527
1.145000	-530
1.145833	-527
1.146667	-523
1.147500	-531
1.148333	-524
1.149167	-530
1.150000	-528
1.150833	-524
1.151667	-537
1.152500	-528
1.153333	-522
1.154167	-529
1.155000	-524
1.155833	-532
1.156667	-532
1.157500	-523
1.158333	-532
1.159167	-526
1.160000	-532
1.160833	-525
1.161667	-528
1.162500	-525
1.163333	-526
1.164167	-536
1.165000	-526
1.165833	-527
1.166667	-531
1.167500	-523
1.168333	-533
1.169167	-531
1.170000	-526
1.170833	-527
1.171667	-522
1.172500	-530
1.173333	-532
1.174167	-519
1.175000	-530
1.175833	-527
1.176667	-527
1.177500	-530
1.178333	-521
1.179167	-528
1.180000	-528
1.180833	-527
1.181667	-532
1.182500	-525
1.183333	-527
1.184167	-522
1.185000	-534
1.185833	-527
1.186667	-520
1.187500	-526
1.188333	-523
1.189167	-530
1.190000	-535
1.190833	-524
1.191667	-530
1.192500	-525
1.193333	-527
1.194167	-532
1.195000	-520
1.195833	-529
1.196667	-529
1.197500	-524
1.198333	-531
1.199167	-524
1.200000	-523
1.200833	-533
1.201667	-528
1.202500	-532
1.203333	-526
1.204167	-524
1.205000	-533
1.205833	-526
1.206667	-528
1.207500	-520
1.208333	-530
1.209167	-529
1.210000	-527
1.210833	-530
1.211667	-521
1.212500	-529
1.213333	-530
1.214167	-524
1.215000	-530
1.215833	-520
1.216667	-523
1.217500	-532
1.218333	-524
1.219167	-529
1.220000	-526
1.220833	-520
1.221667	-529
1.222500	-523
1.223333	-527
1.224167	-529
1.225000	-523
1.225833	-530
1.226667	-527
1.227500	-524
1.228333	-530
1.229167	-519
1.230000	-527
1.230833	-526
1.231667	-530
1.232500	-523
1.233333	-524
1.234167	-530
1.235000	-522
1.235833	-527
1.236667	-522
1.237500	-522
1.238333	-531
1.239167	-526
1.240000	-529
1.240833	-530
1.241667	-518
1.242500	-528
1.243333	-526
1.244167	-522
1.245000	-528
1.245833	-519
1.246667	-524
1.247500	-529
1.248333	-524
1.249167	-530
1.250000	-522
1.250833	-525
1.251667	-532
1.252500	-520
1.253333	-526
1.254167	-524
1.255000	-533
1.255833	-524
1.256667	-520
1.257500	-526
1.258333	-519
1.259167	-527
1.260000	-525
1.260833	-527
1.261667	-531
1.262500	-523
1.263333	-525
1.264167	-528
1.265000	-522
1.265833	-526
1.266667	-524
1.267500	-521
1.268333	-534
1.269167	-522
1.270000	-524
1.270833	-527
1.271667	-516
1.272500	-527
1.273333	-523
1.274167	-525
1.275000	-528
1.275833	-517
1.276667	-528
1.277500	-527
1.278333	-529
1.279167	-518
1.280000	-524
1.280833	-527
1.281667	-518
1.282500	-525
1.283333	-521
1.284167	-524
1.285000	-529
1.285833	-519
1.286667	-522
1.287500	-525
1.288333	-518
1.289167	-526
1.290000	-523
1.290833	-520
1.291667	-524
1.292500	-518
1.293333	-529
1.294167	-525
1.295000	-517
1.295833	-523
1.296667	-519
1.297500	-523
1.298333	-524
1.299167	-515
1.300000	-526
1.300833	-524
1.301667	-531
1.302500	-519
1.303333	-521
1.304167	-525
1.305000	-519
1.305833	-529
1.306667	-521
1.307500	-517
1.308333	-524
1.309167	-518
1.310000	-523
1.310833	-523
1.311667	-517
1.312500	-527
1.313333	-521
1.314167	-522
1.315000	-523
1.315833	-515
1.316667	-522
1.317500	-519
1.318333	-516
1.319167	-528
1.320000	-519
1.320833	-520
1.321667	-522
1.322500	-517
1.323333	-527
1.324167	-518
1.325000	-525
1.325833	-518
1.326667	-524
1.327500	-524
1.328333	-518
