0.000000	358
0.000833	343
0.001667	351
0.002500	348
0.003333	338
0.004167	353
0.005000	348
0.005833	340
0.006667	346
0.007500	345
0.008333	354
0.009167	344
0.010000	346
0.010833	351
0.011667	343
0.012500	351
0.013333	351
0.014167	344
0.015000	359
0.015833	350
0.016667	341
0.017500	353
0.018333	346
0.019167	344
0.020000	353
0.020833	343
0.021667	346
0.022500	353
0.023333	337
0.024167	344
0.025000	345
0.025833	335
0.026667	345
0.027500	340
0.028333	337
0.029167	348
0.030000	337
0.030833	347
0.031667	334
0.032500	343
0.033333	349
0.034167	335
0.035000	344
0.035833	339
0.036667	333
0.037500	350
0.038333	343
0.039167	339
0.040000	348
0.040833	338
0.041667	343
0.042500	345
0.043333	332
0.044167	342
0.045000	341
0.045833	334
0.046667	347
0.047500	339
0.048333	339
0.049167	352
0.050000	337
0.050833	342
0.051667	352
0.052500	339
0.053333	346
0.054167	336
0.055000	345
0.055833	341
0.056667	336
0.057500	350
0.058333	338
0.059167	338
0.060000	352
0.060833	335
0.061667	343
0.062500	350
0.063333	335
0.064167	344
0.065000	345
0.065833	339
0.066667	352
0.067500	345
0.068333	338
0.069167	349
0.070000	340
0.070833	341
0.071667	348
0.072500	332
0.073333	338
0.074167	345
0.075000	335
0.075833	346
0.076667	329
0.077500	343
0.078333	333
0.079167	335
0.080000	343
0.080833	331
0.081667	340
0.082500	344
0.083333	332
0.084167	341
0.085000	337
0.085833	336
0.086667	347
0.087500	336
0.088333	334
0.089167	338
0.090000	326
0.090833	341
0.091667	341
0.092500	331
0.093333	340
0.094167	334
0.095000	329
0.095833	343
0.096667	335
0.097500	334
0.098333	341
0.099167	330
0.100000	337
0.100833	326
0.101667	340
0.102500	336
0.103333	330
0.104167	341
0.105000	328
0.105833	334
0.106667	339
0.107500	332
0.108333	341
0.109167	338
0.110000	324
0.110833	333
0.111667	331
0.112500	329
0.113333	342
0.114167	329
0.115000	332
0.115833	339
0.116667	333
0.117500	340
0.118333	336
0.119167	322
0.120000	338
0.120833	336
0.121667	332
0.122500	339
0.123333	327
0.124167	340
0.125000	328
0.125833	336
0.126667	333
0.127500	327
0.128333	343
0.129167	333
0.130000	329
0.130833	335
0.131667	321
0.132500	334
0.133333	339
